User ID,Total Hours Played
93301496,175.0
93313267,6.2
93326304,62.0
93341815,184.9
93345965,239.0
93350571,28.0
93405380,0.6
93413084,2070.5999999999995
93458820,5.0
93478035,1651.9000000000003
93514355,9.2
93575977,4.4
93578126,1648.6
93644606,681.6000000000003
93669877,17.7
93697357,15.4
93724705,188.1
93812486,634.5
93882483,693.7
93907820,358.0
93950791,5720.0
93963263,7.2
94019469,554.3
94086389,412.0
94088853,920.4000000000001
94110492,959.3
94120095,1133.3000000000002
94142618,9.5
94145419,13.9
94152935,6.4
94161846,871.8000000000001
94186745,78.0
94195027,750.9
94229851,230.1
94231294,91.0
94234855,181.0
94239910,8.4
94250834,0.4
94269421,921.7999999999997
94272610,32.0
94297466,574.0
94299484,692.4
94334982,1.3
94335638,149.0
94356420,10.7
94379559,61.099999999999994
94396146,24.0
94422408,36.0
94428876,63.099999999999994
94510414,631.9
94521606,88.10000000000001
94526239,1.9
94607216,0.8
94610298,247.0
94670160,1243.4999999999998
94675519,0.3
94689795,59.1
94690173,3.6
94690589,1.3
94698408,7.0
94708312,41.1
94712912,225.9
94819329,341.0
94851051,1377.3
94858657,0.5
94862562,7.0
94908699,374.0
94936385,3443.9000000000005
94962660,1.7
94994519,0.5
95018199,2.2
95026679,332.0
95028545,193.4
95037089,428.19999999999993
95044091,76.0
95059220,614.5
95071167,0.3
95084569,159.3
95132622,6.6
95137775,139.20000000000002
95177433,0.3
95181268,410.0999999999999
95203343,1.5
95221376,206.0
95273667,12.3
95279056,121.69999999999999
95325409,75.10000000000001
95347493,32.4
95362226,680.7
95363375,92.0
95369808,56.0
95380196,105.5
95440541,384.7
95460323,48.0
95461199,893.3
95472968,118.0
95519970,0.9
95531306,474.59999999999997
95542056,19.3
95545167,189.0
95562622,115.0
95586525,152.0
95647760,0.1
95695156,53.50000000000001
95699780,828.7999999999998
95747088,2.8
95758079,5866.0
95761491,8.8
95780749,49.70000000000001
95817961,1.2
95819457,5.5
95853467,1216.5
95898619,672.7
95911580,719.3
95918472,1.6
95930936,41.0
95996939,560.9000000000001
96001430,207.0
96014467,2727.6
96024806,128.0
96030847,44.0
96057546,64.6
96079217,69.0
96086538,3.2
96095486,105.0
96144791,5.3999999999999995
96149161,390.1
96157153,20.0
96167505,1257.3
96204317,305.5
96219642,213.4
96221495,10.9
96232797,4.3
96233348,0.3
96249915,170.8
96269099,855.2
96282673,445.09999999999997
96355913,1.7
96365222,0.3
96400571,3149.900000000001
96405427,0.8
96435667,2.8
96439660,38.0
96440794,17.9
96504332,561.8000000000001
96515834,18.9
96520565,6.5
96536935,2.5
96556535,2619.9999999999995
96577636,0.4
96588736,595.8
96607408,12.3
96634230,10.6
96648859,28.0
96674283,0.4
96674526,15.8
96694736,0.3
96696864,1108.6999999999998
96723015,1.7
96741968,4.4
96771844,56.800000000000004
96781711,26.2
96784845,9.6
96795319,3.6
96836693,14.000000000000002
96902425,125.2
96904911,13.0
96914675,474.0
96963765,1145.0
96977722,17.900000000000002
97006419,1.0
97017439,104.0
97069030,2164.2
97238489,24.0
97250159,316.0
97291615,506.0
97298878,220.6
97303314,662.9000000000001
97366087,2.4
97473168,7.5
97474440,71.10000000000001
97551807,1.9
97571329,41.0
97578013,92.0
97597061,6.8
97604502,741.8
97614578,2163.599999999999
97620507,0.2
97622055,301.59999999999997
97634356,237.4
97659219,364.8
97667936,41.300000000000004
97686700,43.0
97743306,222.7
97782908,295.70000000000005
97818502,89.6
97843739,249.7
97883175,66.3
97886833,4.3
97951693,46.0
98088157,4.3
98102518,2.7
98152188,643.0
98200791,107.0
98221974,28.0
98237090,109.2
98244166,0.3
98265922,64.20000000000002
98269934,12.4
98278869,43.0
98308239,5144.1
98312003,824.4000000000001
98314911,0.6
98361644,0.2
98380332,4.5
98435340,40.9
98463542,424.9
98479901,337.9
98561727,86.6
98624880,1.5
98624963,1986.5999999999997
98625085,2.3
98649241,2025.6000000000004
98653215,3.3
98663937,0.8
98686446,328.4
98796965,0.1
98805508,344.0
98818460,743.0
98839983,3672.0
98848653,1377.8999999999996
98882747,177.0
98928829,107.2
98951804,9.5
99017037,278.0
99074324,1996.0
99077905,6838.400000000003
99083518,841.9
99096740,2447.8
99110207,62.7
99129765,107.7
99133844,668.3
99157622,1.3
99171164,481.0999999999999
99189757,1085.0
99200665,273.1
99216273,3.1
99244433,1332.2
99255590,3043.4
99264709,2575.0000000000005
99285372,0.5
99303066,0.9
99304780,0.5
99329811,0.4
99355046,1141.2
99374297,432.5000000000001
99384490,6.0
99475738,3.1
99484728,91.0
99499409,0.7
99500959,1.1
99520124,0.2
99575517,7.8
99609673,1.0
99613502,80.0
99616757,11.5
99640715,489.3
99659706,0.4
99701966,282.4
99704390,634.3000000000002
99711581,58.2
99713453,155.59999999999997
99723205,240.2
99766416,32.49999999999999
99802512,29.9
99812428,1.5
99906508,23.7
99940330,24.0
99961115,0.2
99992274,6.3
100012061,0.7
100053304,36.6
100057229,43.300000000000004
100070732,283.0
100096071,706.1999999999999
100168166,10.7
100208126,21.0
100267049,15.2
100311267,260.8999999999999
100322840,366.6
100351493,174.50000000000006
100353577,57.0
100359523,294.29999999999995
100412579,2.2
100431715,28.4
100444456,64.2
100478352,37.0
100519466,3584.3
100607499,2.4
100616360,1.7
100630947,10853.2
100719181,557.3000000000001
100728962,73.0
100741663,72.1
100767560,11.6
100769089,257.1
100813586,2.4
100818860,47.50000000000001
100833937,143.4
100894366,983.1
100895530,0.2
100916842,131.0
100942835,1412.0
100944287,0.3
100993239,264.50000000000006
101000574,400.4
101022115,53.0
101030173,4.1
101122584,2.1
101138714,0.7
101142088,835.6000000000003
101212067,1273.3
101240143,0.6
101248210,797.9
101304417,13.7
101315169,3.7
101339059,4496.400000000001
101355301,0.9
101369449,406.9
101395260,236.0
101414179,5982.0
101447015,1486.0
101487265,2695.8
101507558,251.0
101508611,0.6000000000000001
101529420,278.8
101530848,963.1999999999999
101552080,241.4
101596530,5232.800000000002
101597552,34.0
101602586,1457.0
101638181,4.0
101641872,1.2
101655571,1.4
101656933,598.5999999999999
101687527,1865.1000000000006
101690993,1719.2999999999997
101695880,2463.7999999999984
101719689,49.0
101725007,850.6999999999999
101731521,15.9
101756948,7.7
101774264,6.9
101777615,0.7
101777863,37.0
101803777,1224.3
101809411,0.8
101826973,89.0
101827664,0.3
101878879,1063.8999999999996
101892097,0.9
101897182,47.8
101902528,0.8
102016550,390.1000000000001
102048000,9.9
102066849,48.0
102111851,2383.5
102154135,66.0
102175618,0.4
102219798,0.5
102244595,3.1
102254281,6.7
102263723,2391.1999999999994
102268574,480.29999999999995
102270213,244.79999999999998
102295765,1748.7000000000003
102322335,149.0
102327684,1.4
102343357,3.2
102348964,0.1
102376253,4785.0
102454403,304.70000000000005
102465357,39.7
102539470,59.199999999999996
102540721,4.2
102543268,12.8
102552233,196.09999999999997
102606653,679.0
102623516,2.1
102687513,592.0
102740003,45.0
102796492,3.8
102799966,0.6
102825821,1173.5
102831764,401.6
102834895,1.8
102836023,860.6
102838001,28.0
102866858,36.0
102921672,93.8
102927775,377.0
102949215,19.1
102950472,104.0
102971783,737.0
102988032,8.4
103012052,1.0
103034870,0.4
103093060,1164.0
103093573,721.1999999999999
103171339,4.3
103235293,30.0
103260848,5419.300000000001
103326015,18.5
103363050,32.0
103371488,1162.3999999999994
103373255,31.0
103411746,17.5
103445207,3460.699999999999
103520209,9.4
103523221,13.0
103559489,0.2
103563010,3491.4000000000005
103574570,31.1
103604903,0.3
103620349,7.5
103624897,746.3000000000001
103631407,26.0
103638409,1369.6000000000004
103649913,8.5
103669953,6.300000000000001
103690917,26.299999999999997
103691417,40.0
103705957,3.2
103729596,240.0
103731895,1602.1
103774615,135.79999999999998
103804924,3772.5
103805799,0.2
103840115,0.2
103848468,16.800000000000004
103890656,706.0
103908321,1.1
103911620,617.5
103943711,4.9
103963922,0.4
103966604,17.4
103973922,306.5
103984034,116.0
104011576,1.0
104032602,88.7
104038561,135.0
104055167,1956.1
104077418,2.2
104109817,316.0
104120883,466.4999999999999
104132805,1019.3
104151931,181.0
104159428,234.4
104192353,100.4
104198014,12.0
104198851,36.0
104235320,4.7
104321718,868.2
104358836,30.0
104380136,0.2
104407519,21.0
104408704,159.8
104418822,514.0
104418870,38.1
104470331,2.2
104543500,271.0
104587115,18.8
104635003,1057.0
104704406,9.6
104707698,31.2
104709012,12.3
104721942,2793.0
104727643,875.5000000000001
104800393,45.0
104802064,39.7
104826174,1.7
104830836,1059.3
104870123,1460.1999999999998
104900462,110.0
104912720,806.0
105022811,63.6
105024602,15.5
105028982,290.8
105048330,1.0
105052833,16.5
105071117,1.6
105080654,15.7
105120044,551.0
105159791,263.9
105159839,1829.0
105186824,3.6999999999999997
105243827,1701.2999999999997
105261470,13.1
105274697,2489.5
105277989,43.5
105361549,154.0
105384518,2075.899999999999
105445346,213.09999999999997
105503045,1147.5000000000007
105507326,24.0
105511340,13.9
105517470,3.3
105585767,219.7
105586920,3909.8
105590063,15.2
105632759,15.399999999999999
105644511,27.0
105685427,267.0
105720584,0.4
105725769,256.2
105736077,56.199999999999996
105741405,2.8
105782521,579.2000000000002
105788297,957.8000000000001
105796956,88.0
105837235,2.0
105877396,1099.1000000000008
105934631,10.3
105938590,0.7
105949816,21.0
106004548,1247.0
106014415,4.4
106028574,27.0
106042595,95.00000000000001
106054679,0.2
106057222,524.4
106066141,13.2
106099216,5739.8
106101617,22.0
106132774,97.3
106147454,852.6000000000001
106170243,217.09999999999997
106216084,3.0
106235885,4.500000000000001
106238372,27.4
106247569,35.0
106259770,385.2
106268266,31.0
106278654,564.0
106333903,140.0
106340092,209.0
106346875,65.7
106387489,7.0
106426705,0.4
106433292,14.7
106454385,38.0
106472745,10.1
106578843,1528.5
106579434,148.0
106592046,1107.2999999999997
106682261,9.9
106746754,0.4
106760673,467.5000000000001
106796307,1971.2999999999995
106797321,1.7
106797670,2.0
106806146,52.10000000000001
106806354,59.0
106816274,54.5
106834867,1205.5
106859813,1.5
106901665,23.8
106925576,0.30000000000000004
106956838,16.0
106966738,439.0
106980036,757.9999999999998
106986812,89.7
107028289,360.8
107049645,601.0
107097425,46.2
107107474,150.1
107123140,40.099999999999994
107124480,47.4
107124497,26.099999999999998
107131506,70.0
107160281,17.5
107241585,11.9
107256941,78.0
107273897,1531.6000000000001
107285166,13.4
107307955,0.7
107324790,1457.0
107346769,19.0
107346948,77.0
107347684,208.0
107359794,2.2
107377573,2208.9999999999995
107383658,28.0
107417121,44.2
107452765,462.6000000000001
107475554,8.5
107476377,1340.1000000000001
107488920,4.8
107554143,56.099999999999994
107567915,333.29999999999995
107574541,1596.7
107623882,465.1
107632182,305.7
107652130,0.1
107698030,2.2
107708102,9.8
107743243,1010.9
107769137,1.7
107818793,352.7
107841348,18.1
107876972,327.0
107886872,29.8
107902370,563.0
107913460,1376.4000000000003
107948398,316.0
107950496,168.4
107951494,42.1
107967382,2.9
107977716,12.200000000000001
107984181,186.4
108007732,2220.0
108011380,13.5
108033629,116.3
108114779,1808.6000000000001
108160472,1133.1000000000001
108162562,0.1
108183518,251.0
108219790,35.2
108223505,150.6
108241539,0.8
108264287,824.9999999999999
108315158,3790.0
108327674,18.5
108391103,0.2
108454875,427.9
108484523,236.5
108493237,0.5
108511499,14.8
108512521,44.2
108560573,83.8
108569990,7.2
108575170,29.8
108591170,1.4
108593099,36.3
108595389,47.300000000000004
108598510,7.3
108601099,293.0
108639015,410.6
108714391,12.4
108727716,3.4
108750879,1807.5000000000005
108755905,12.2
108758176,0.4
108771556,69.0
108771877,127.0
108877388,67.5
108878910,243.29999999999995
108887922,0.2
108943853,126.39999999999999
108950666,615.0999999999999
109165920,424.90000000000003
109173829,34.2
109175936,997.0999999999999
109201849,38.70000000000001
109205612,673.6000000000001
109207860,728.7
109271976,0.5
109278470,76.0
109323647,729.4
109328586,699.0
109338714,52.0
109373866,159.70000000000002
109393227,2889.0
109446190,0.4
109446355,900.0
109458201,387.5
109475164,1592.0
109486584,10.1
109592594,769.7
109598076,57.00000000000001
109655092,31.0
109660238,1859.0
109669093,472.3
109673465,6.2
109715095,54.4
109763455,1564.0
109780632,49.4
109946857,13.5
109961633,1.3
109967112,46.5
109969285,0.9
109969767,0.2
110088484,3.7
110095045,37.4
110104315,2.6
110104967,34.50000000000001
110107925,586.4000000000001
110121805,0.6
110150300,3.5
110160904,315.09999999999997
110174573,42.7
110194091,831.4
110209964,0.5
110226344,485.9
110238251,192.6
110248234,258.6
110268154,80.0
110268888,0.2
110304379,41.00000000000001
110304598,0.8
110369840,2079.3
110397537,116.1
110412872,24.8
110470534,1060.1000000000001
110478090,228.5
110478743,696.1000000000001
110489310,206.2
110546460,807.0
110546832,55.300000000000004
110650041,4.1
110658990,281.30000000000007
110708539,3.6
110761091,100.0
110776325,580.0
110814860,4.2
110824765,1123.7999999999997
110840027,0.2
110843185,97.0
110875215,12.8
110879737,0.1
110881546,1687.3999999999999
110881551,8.5
110895915,30.0
110899658,900.0
110903956,1.5
110906645,2131.2999999999993
110928152,9.2
110934550,11.2
110967402,1.9
110999033,8.0
111003065,1073.6999999999998
111003194,2.3
111003429,1.6
111044780,139.29999999999998
111091837,0.9
111097037,1.0
111130695,2169.4
111142411,104.0
111163130,816.0
111182405,1308.8000000000004
111190541,54.9
111202525,271.7
111212436,708.9
111313670,28.0
111316830,1491.9999999999998
111343998,1.1
111362598,5205.299999999998
111368209,0.8
111419019,0.6000000000000001
111422562,1966.1000000000001
111425056,1.1
111442295,2047.3
111451741,366.0
111456195,64.0
111479516,865.0
111498455,193.79999999999998
111529766,188.29999999999998
111551727,3843.1000000000004
111575581,23.0
111728146,307.0
111754806,2563.6000000000004
111795034,594.8
111804259,1.0
111820040,92.3
111953639,40.0
111970037,155.0
112084902,29.0
112085262,1.1
112088340,159.0
112110682,927.1999999999999
112134832,342.0
112148863,11.700000000000001
112192991,1146.0
112199961,730.5000000000001
112216065,45.0
112240173,6.3
112345616,438.2
112365658,2.6
112376397,622.9
112432049,0.4
112459307,1078.2
112474535,5.5
112504953,6.0
112509160,1.4
112532182,4.3
112547463,214.0
112566632,1.9
112584028,1.2
112590296,2.6
112613985,0.2
112626210,577.8999999999999
112647787,2609.0
112677705,0.2
112694811,154.0
112699561,194.0
112700700,5.5
112739159,0.3
112763045,368.2
112764199,0.8
112774446,0.4
112784971,2.8
112845094,5240.8
112849197,2050.1
112865325,33.4
112907304,0.1
112919409,9.4
112939816,26.4
112944877,0.4
112962796,219.3
112986636,77.60000000000001
112994491,117.4
112999066,32.0
113015223,182.0
113039667,216.60000000000002
113045977,1.1
113058136,1.0
113124720,1338.0000000000002
113142233,3.2
113186568,683.4
113196318,2500.1
113205285,1.9
113224251,632.6
113227222,1879.2
113260911,1333.8
113268833,89.90000000000002
113300324,598.4000000000001
113308351,14.1
113312586,746.2
113321644,167.3
113329678,1.2
113399673,0.2
113407067,511.6
113411607,11.0
113423671,3177.3
113444723,3749.3
113446397,92.2
113496097,45.0
113530439,809.0
113544961,221.9
113546110,1377.499999999999
113557230,2.1
113557935,221.7
113570611,211.0
113580708,211.40000000000003
113661299,0.1
113667989,465.0
113682800,27.0
113729479,27.2
113752996,4876.699999999999
113771004,20.0
113794086,43.7
113820072,1.1
113835971,0.2
113868035,375.0
113910653,15.4
114000267,1.0
114017825,298.5
114024939,1513.6999999999998
114030647,2539.8999999999996
114080968,2.5
114092121,1.6
114112364,3047.0
114132445,0.9
114142213,2.3
114167965,2.4
114231279,92.0
114244707,7.2
114273290,45.0
114287682,0.8
114297316,1.7
114324869,265.8999999999999
114325392,1.7999999999999998
114332337,0.9
114343925,21.0
114364553,22.0
114416197,0.5
114431673,969.0
114439892,335.0
114447625,43.800000000000004
114479142,0.2
114578751,70.3
114617787,2671.2999999999997
114620302,7.6
114632006,2696.3
114635070,92.0
114637687,292.3
114727578,354.4
114730998,2.8
114736887,29.1
114751336,0.7
114758044,9.0
114781347,29.0
114789855,14.5
114792785,0.1
114838001,598.0
114846707,25.099999999999998
114872913,2.2
114881003,2.5
114899424,32.1
114912926,1526.7
114922862,55.0
114924461,83.8
114931125,141.0
114937057,440.7
114964884,36.0
114972372,265.0
115003799,0.7
115008799,1608.2
115019075,32.0
115037563,534.7
115109218,352.0
115122875,0.1
115160797,130.0
115163074,12.5
115167911,1637.8000000000002
115192877,421.0
115242203,8.0
115249917,0.5
115275499,8.0
115287826,296.6
115290202,0.3
115311682,143.0
115324976,423.3
115325355,6.6
115358376,0.6
115396529,374.4
115404202,35.0
115472935,39.7
115487966,1317.7999999999995
115494980,0.3
115558697,5.0
115567288,435.7
115571373,104.19999999999999
115602674,2.0
115632831,1107.8000000000002
115637271,15.4
115655987,1396.6
115671217,212.6
115736372,13.8
115784259,5.1000000000000005
115806772,55.7
115813584,0.2
115821787,38.0
115826231,4.8
115918955,3.0999999999999996
115958331,74.20000000000002
115959445,30.9
115990965,3.7
115996656,2034.0
116000122,923.0
116024605,529.0
116038263,42.0
116085629,80.0
116283279,216.0
116314616,394.0
116325720,234.39999999999998
116338192,3.5
116409449,54.0
116411567,87.00000000000001
116437770,2144.7000000000003
116450986,11.4
116478374,22.5
116482142,168.8
116494569,2532.7999999999993
116515230,896.6000000000001
116515529,1.8
116564064,770.1999999999997
116580688,1.1
116617462,391.4000000000001
116620161,115.0
116626402,10.1
116637302,0.2
116663350,0.4
116756674,47.5
116777928,42.0
116831291,1459.3
116831920,2.5
116876958,2824.2999999999993
116912767,1025.8999999999999
116955153,13.4
116966965,17.1
116968417,6.7
117022366,844.5
117036229,0.5
117044529,0.9
117066456,46.0
117097969,14.799999999999999
117106617,5229.0
117118007,0.8
117129725,4.4
117210908,2.8
117217039,60.0
117238061,0.7
117312360,265.2
117321969,243.0
117345810,845.0
117370965,576.5
117397132,0.4
117402082,9.700000000000001
117435302,0.2
117463647,1.2
117469505,0.6
117488479,4360.7
117529891,383.0
117531196,787.2000000000005
117552823,131.4
117573012,32.0
117581255,114.5
117601858,1054.8000000000002
117657402,229.79999999999998
117663927,187.0
117695149,5.1
117720079,50.0
117724509,8.4
117727921,194.0
117740575,1090.0
117742782,0.4
117883499,6.0
117949868,203.09999999999997
117974875,0.8
118031880,137.5
118066938,59.9
118086742,35.4
118180800,6.8
118189718,550.5
118236431,216.0
118263812,4.0
118274084,12.4
118301896,12.3
118360669,63.0
118374482,0.5
118427901,85.0
118433250,56.0
118437205,144.9
118442089,1.0
118446513,1989.0
118447144,18.1
118541865,188.80000000000004
118544165,0.9
118554131,1394.2999999999997
118585913,22.099999999999998
118664413,4.7
118693656,699.0
118693973,1200.9000000000003
118695833,135.70000000000002
118721220,1.8
118723066,43.300000000000004
118725402,10.5
118792304,1539.1000000000001
118808320,0.5
118834514,0.3
118838369,1150.4000000000003
118852041,2877.099999999999
118859786,58.1
118888110,0.2
118894547,1791.8999999999999
118920238,206.0
118971362,638.2000000000002
118988066,8.0
118991581,1300.0
119103675,361.0
119170251,41.0
119185179,13.5
119187092,42.0
119211507,63.0
119211545,305.59999999999997
119228046,69.0
119236075,35.300000000000004
119239620,1315.2
119310413,51.99999999999999
119311184,29.0
119350525,2.6
119361334,143.4
119362603,19.7
119365702,507.0
119368216,741.6
119405428,0.5
119410870,4.5
119428254,113.4
119430691,887.9
119530092,42.7
119556235,2.9
119619506,1729.2999999999995
119624572,13.600000000000001
119625118,1655.0
119626898,743.0
119670302,915.0
119675419,133.0
119721478,14.2
119723223,52.7
119829710,0.7999999999999999
119835248,519.0
119906029,38.0
119909634,59.7
119937035,4053.5999999999995
119949344,326.50000000000006
119970695,408.0
119971648,54.0
120066253,3.5
120106834,216.49999999999997
120113754,581.3000000000001
120116659,2122.0
120139965,12.299999999999999
120141290,0.5
120143206,56.0
120164786,570.6000000000001
120171057,4.9
120181402,203.6
120237789,712.9
120271188,46.3
120308479,1115.0
120342002,45.0
120377800,31.0
120405554,0.4
120420435,349.6
120421832,1548.8999999999999
120448027,3.1
120514265,113.0
120514307,206.39999999999998
120520430,130.0
120523185,201.79999999999998
120589251,10.5
120606442,1.6
120630528,13.3
120639809,136.0
120650367,0.3
120668831,49.0
120696775,130.19999999999996
120698121,0.2
120725512,3.8
120725727,5297.8
120740511,2403.0
120766003,39.7
120838793,45.1
120852852,3594.3
120853104,0.1
120952837,2.4
120955239,2.3
120970326,8.2
121075133,1559.0
121080515,523.3
121133260,125.80000000000003
121137382,4.0
121150146,4.7
121154091,3.0
121168851,69.0
121199670,6827.2
121207655,65.2
121225694,0.4
121248758,570.0
121255383,13.299999999999999
121280370,889.0999999999999
121291260,849.2
121348667,2.3
121352371,2442.0
121360145,3020.1
121383308,2.0
121480841,1.4
121481890,6.0
121497634,3062.6000000000004
121523105,1.5
121531316,1.4
121535800,6.4
121573188,141.0
121577821,1903.4
121582062,5.2
121593653,1.0
121615038,1367.0
121727972,3.1
121770429,295.0
121796986,5.6
121808566,18.3
121809665,39.0
121865430,2205.2999999999997
121884238,109.69999999999999
121891688,286.0
121900241,5038.799999999999
121989214,68.0
121999719,37.0
122021564,54.0
122026623,3056.2999999999984
122064686,1.9
122083909,8.0
122094388,1557.6
122117051,31.099999999999998
122117928,179.0
122118929,17.4
122162211,15.3
122188548,15.2
122189133,1.5
122189475,2.2
122212108,3.5
122216032,1.3
122226149,411.0
122274197,1807.0
122319388,513.3
122328547,0.9
122332010,65.60000000000001
122444332,125.6
122452753,36.0
122471552,41.0
122486775,0.3
122492047,847.2
122529449,2.2
122536802,0.9
122538805,252.7
122551425,1536.6000000000004
122552077,1604.0
122563664,19.9
122579249,0.1
122620165,1569.2
122658341,590.2
122679931,3134.1
122782609,2.1
122798021,1307.1999999999994
122803519,241.0
122824133,78.0
122847338,176.0
122940861,74.5
122956129,2074.1
123029327,3.1
123052194,155.7
123063251,0.4
123101539,1621.6000000000001
123122821,14.5
123128145,841.0
123142474,294.0
123148033,9.1
123165817,255.60000000000005
123186310,19.1
123245831,14.5
123325040,71.8
123338258,5.1
123361818,959.0
123397302,128.5
123422108,0.2
123423051,0.3
123435296,1.7
123449538,27.0
123461705,490.20000000000005
123483924,1673.7
123546767,2.4
123625432,141.7
123627691,8.0
123670509,1309.0
123671395,1291.3
123696203,2567.7000000000003
123727087,117.0
123732393,0.4
123734483,169.19999999999996
123875734,252.2
123904490,190.50000000000003
123917008,1301.0
123939009,33.0
123974970,833.1
123988363,0.7
123989127,15.8
124003951,1747.0
124059151,344.5
124070622,403.2
124142651,3.6
124229280,1.7
124234882,284.0
124258418,46.0
124330988,1.8
124365369,75.0
124395695,29.0
124400480,1039.4000000000003
124428084,0.8
124429562,22.0
124437057,717.8000000000001
124443679,2824.8999999999987
124451578,10.5
124462762,4.8
124525404,27.1
124537977,181.0
124540027,2.7
124556386,1720.1999999999996
124566319,2.5
124570576,5.3
124595910,1.0
124641717,2249.9
124651043,974.1999999999998
124661390,1246.0
124663731,43.300000000000004
124707605,1379.0
124709414,1002.0
124712421,59.8
124723151,1174.0
124725852,1180.7000000000012
124739366,1156.0
124763074,964.0
124776658,473.79999999999995
124777563,2.1
124785503,1.0
124810250,2855.2999999999997
124851136,2.2
124878949,364.2
124884511,1447.3
124975432,1614.0
124978318,295.0
124991843,2.0
125016435,0.6
125017535,4635.300000000001
125093638,0.1
125108218,42.0
125141344,3008.2
125145239,148.0
125153273,51.599999999999994
125191585,7.0
125198998,7.1
125226713,517.1
125246281,22.299999999999997
125249652,0.6
125255679,29.2
125276746,7.5
125324040,2681.0
125353580,141.0
125355604,16.1
125369057,0.8
125371499,6.3
125404736,2.5
125424716,287.3999999999999
125456822,5.4
125472731,4.7
125475916,148.0
125508547,162.0
125518594,25.0
125543616,78.0
125546624,0.6
125552489,0.2
125559963,1.7
125589748,28.7
125595162,0.3
125654059,1.7
125682446,2030.4999999999998
125699277,57.0
125718224,116.0
125718844,1.1
125718913,7.0
125721073,0.3
125848824,1.2
125851854,47.0
125895194,5.8
125912054,4923.599999999999
125950209,0.1
125979393,7.5
126063949,1.2
126074325,2025.0
126098408,300.80000000000007
126120127,2.3
126158311,73.0
126191291,1609.0999999999997
126200826,298.09999999999997
126231245,0.8
126233699,0.1
126269125,1698.3
126290232,2.6
126294907,190.0
126308758,1.5
126326205,1.4
126339247,124.0
126340495,2770.8999999999996
126345126,133.10000000000002
126372451,253.0
126388107,4340.0
126402145,16.5
126425648,388.3
126428976,232.5
126465386,2.9
126471719,1309.8
126522515,1228.2999999999997
126567484,8.2
126583867,300.2
126595775,362.79999999999995
126602285,0.4
126622399,170.0
126640783,9.9
126656629,2.4
126690600,0.2
126701146,27.7
126718281,8.1
126756731,393.0
126796140,46.10000000000001
126843636,1.1
126868138,48.9
126876615,49.0
126877285,3.1000000000000005
126883374,0.6
126887624,631.3
126963965,227.0
126992940,347.4
127058155,2.2
127072755,1545.0000000000002
127074858,2531.6
127117386,41.0
127117543,10.8
127208680,77.30000000000003
127218796,1.1
127220350,716.7000000000003
127261069,26.9
127272741,4013.100000000001
127298726,0.8
127311699,1277.1000000000008
127325079,1224.1000000000001
127335438,1492.5
127344335,1599.3000000000002
127426141,170.39999999999998
127461395,3795.0
127461743,308.40000000000003
127475581,3.0
127541532,33.0
127555883,227.3
127594108,47.0
127603833,2245.0
127606511,0.2
127628725,1149.3000000000004
127693647,56.0
127697304,48.0
127706455,6.5
127724511,2.2
127788996,76.3
127796104,982.0
127797363,0.2
127813787,32.900000000000006
127850470,2222.7
127851637,974.0
127890922,0.1
127894126,20.7
127947215,318.0
127948452,12.3
127974833,4.0
127977081,5.4
127987714,20.0
127992087,2080.6
127992748,11.8
128019521,25.0
128025016,85.0
128034621,12.3
128065805,5366.0
128135136,22.0
128135895,11.6
128207897,996.0
128236624,546.0
128240584,25.799999999999997
128275106,11.1
128279487,2.4
128285073,6.2
128287411,1285.0
128292918,42.0
128297600,66.0
128319430,20.0
128329207,33.0
128335681,0.5
128342186,498.8
128412180,1.2
128430362,6.1
128470551,426.9
128478373,2.9
128491811,0.8
128536244,1.7
128546479,0.1
128570709,107.0
128593044,85.5
128608678,130.0
128651888,331.0
128653133,50.8
128681412,1.8
128706580,0.2
128784125,0.5
128790593,129.0
128817246,160.0
128831281,1445.0
128868128,34.0
128925610,2178.6000000000004
128934005,9.600000000000001
128937352,2.8
128956830,513.0
128964236,48.6
128995325,76.0
129019336,548.0
129081996,268.8
129102620,692.7
129114153,69.6
129117376,1422.999999999999
129128224,0.1
129162036,1131.0
129177552,14.2
129211317,266.6
129221732,14.6
129240163,137.0
129240324,3.8
129272742,30.0
129300430,144.8
129339750,3.7
129356429,1.8
129364343,73.80000000000001
129371925,489.4
129391396,260.1
129425022,8.3
129449377,10.4
129452387,11.1
129466241,3.1
129478138,47.0
129478920,1851.0
129501816,333.0
129520075,97.8
129522238,110.0
129525006,0.5
129585692,0.1
129602040,16.1
129634406,146.1
129647095,0.8
129659946,158.0
129704982,145.6
129724065,107.0
129743598,10.1
129762577,10.7
129795122,1.0
129796010,1.6
129808247,7.7
129825010,0.3
129862640,50.0
129873202,108.0
129885479,0.8
129910954,0.1
129922806,11.8
129925351,2297.8
129926253,2292.3
129928069,64.0
129966650,667.4
129982462,1.4
130021142,14.2
130029851,2.0
130051338,1601.2000000000003
130057540,848.0
130062637,14.1
130133036,110.0
130145396,50.0
130146848,6.699999999999999
130201800,745.0
130247011,3.6
130280718,180.70000000000005
130290346,0.6
130299876,101.0
130303679,0.3
130312302,549.9000000000003
130315685,0.5
130324181,1567.1999999999996
130342360,391.4
130351904,37.599999999999994
130369238,708.0
130378178,400.0
130440628,4.6
130452748,1262.0
130460859,506.29999999999995
130470206,50.0
130475480,106.8
130534025,23.7
130547869,997.0
130553575,1103.0
130581074,4.2
130678525,905.1
130742617,3.9
130753596,199.0
